,text,dir,blog,keywords
26,vorankündigung so meine lieben die anmeldefrist ist verstrichen und ich gebe hier mal die teilnehmerliste bekannt andrea oder evtl doch nicht carolin günni liest eigene werk e heribert liest evtl ein gedicht kurt liest auf jeden fall wie immer irgendwas maria beitrag ist aus gangaji titel der diamant in deiner hand evtl aus ken wilber im auge des hurrikans martina sabine macht lustige sachen mit oder ohne nase stephan tell liest natürlich oder baut er dann kommt noch evtl ein überrraschungsgast und ich ich mach auch irgendwas ganz tolles also macht euch schon mal warm ich freu mich wie immer auf einen spannenden anregenden lustigen und was auch immer abend eure regennasse frau kalina ps falls ich jemanden vergaß so bitte ich um vergebung meldet euch dann einfach nochmal weiterlesen noch ein paar worte zu dieser torte meine lieblingssorte verschwand viel zu schnell von diesem orte durch eine pforte ins tortenreich rückwärtszauber ohne glück ich rief zurück zurück zurück doch nicht ein einzig stück kam je zurück weiterlesen ich trug dieses kleid zu lange schon nun bin ichs leid es macht große füsse verhüllt meine süsse den po macht es dick am busen nicht schick sitzt es weder hinten noch vorn was hatte ich bloss so lange darin verlorn weiterlesen fahrradfahren mit offenen haaren freihändig nach all den jahren schnurgerade und schlangenlinien nach jahren einfach fahren fahren weiterfahren weiterlesen h rote couch wer kommt wer liest ist das zu schroff ich experimentiere gerade mit einem neuen stil ach ja anmeldung bis erbeten es zählt der poststempel weiterlesen aus raum und ewigkeit schlüpfst du in dieses körperkleid zu leuchten hier auf erden für eine kurze zeit um dann wieder zu werden raum und ewigkeit weiterlesen ,31,3606,"['liest', 'evtl', 'weiterlesen', 'ich', 'zurück', 'macht', 'irgendwas', 'zu', 'fahren', 'ewigkeit']"
27,archiv für den monat april gedicht in fensterlosen kammern die sehnsucht deren ziel noch zu definieren wäre zum thema küssen liebe gemeinde ich freue mich sehr dass das thema küssen auf so viel interesse stößt ist es doch ein thema was uns gerade in der heutigen weil frühlingszeit außerordentlich beschäftigt wer einen zum küssen hat ist froh und er küsst was das zeug hält wer keinen zum küssen hat wünscht sich einen zum küssen je eher je lieber ist es nicht so vielleicht sollte man nur für die zeit der fliederblüte küssgemeinschaften gründen um diesem wunderbaren hobby auch ohne festen partner oder trotz oder wegen frönen zu können habt ihr noch andere anregungen es küsst und küsst und küsst euch eure frühlingshafte frau kalina sucht doch mal unter flieder es gibt schon gedichte wo er vorkommt sagte ich schon mal dass es meine lieblingspflanze ist kuss gedicht es küsst so schön der eichhornmann die eichhornfrau nicht von ihm lassen kann er küsst das ohr und auch den schwanz er küsst sie einfach voll und ganz so ist die hörnchwelt gar schön wir aber müssen weitergehn frühlingswiesen gedicht da sitzen sie wieder auf frühlingsbänken sehnen sich danach ihr herz zu verschenken lassen sich auf frühlingswiesen nie und nimmer ihre hoffnung vermiesen streben und sehnen und wollen und müssen nur küssen und küssen und küssen und küssen,32,3606,"['küssen', 'küsst', 'und', 'thema', 'frühlingswiesen', 'es', 'sehnen', 'zum', 'ist', 'er']"
28,archiv für den monat märz gedicht hinter verschlossenen türen sitzen sie frieren hinter hohen mauern verharren sie lauern auf erlösung vor angst schliessen sie türen vor angst bauen sie mauern statt erlösung finden sie trauer gedicht die dichterin sucht nach dem wort es war kurz hier und lange fort da greift sie es und will es fassen schon hat es sie erneut verlassen nun hält sie es und will es schreiben doch tut sie es damit vertreiben es ist nun mal von flüchtiger substanz kurz aufgetaucht verschwindets ganz xxx gedicht ich bin die königin in meinem reich sag ich hopp so springen sie gleich die knappen küssen die kappen meiner goldenen schuh die diener binden sie eilig zu und senken sehr tief vor mir ihren blick und räusper ich mich weichen sie erschreckt zurück und meine zofen wärmen am ofen mein kostbar gewand bevor sie mich kleiden ich rühr keine hand außer zum gruße huldvoll voll milde ruht mein blick auf volk palast und der reitergilde gedicht ein theaterstück personen königin knappe der chor der sünderinnen die bühne ist leer in der mitte rechts ein pumps auftritt königin ein pumps ein pumps wo kommt der her schmiß ich den gestern nicht ins meer ab auftritt knappe oh seht hier liegt ein hackenschuh wo kommt der schluckauf beendet seinen satz im nu ab auftritt der chor der sünderinnen sie singen mit sehr hohen fast quietschenden stimmen oh gott oh gott da liegt ein pumps wo kommt der her wo kommt der her heran gespült wohl aus dem meer oh gott oh gott ein hackenschuh wo kommt der her wo kommt der her heran gespült vielleicht vom meer langsam verklingen lassen vorhang gedicht frühling nun wo der frühling wieder naht schmeiß ich aufs beet die blumensaat schau ich entzückt dem eichhorn zu ist es nicht wie ich und du mal eich mal horn mal mittendrin so hüpft es her und wieder hin und auf und nieder geht mein blick das eichhorn schwankt vor und zurück dann hornt es ganz schnell auf das eich ich schau ihm nach mein herz wird weich frühling oder hier gedicht säen die hoffnung in furchen aus schnee frühlingskinder wie immer ich geh voran zum spiel mit worten und taten an orten viel älter als diese zarten frühlingsgestalten,33,3606,"['sie', 'her', 'pumps', 'wo', 'es', 'kommt', 'und', 'der', 'auftritt', 'oh']"
29,archiv für den monat februar gedicht auf einem lama nach alabama das kann doch nicht gut gehen lama bleibt immer stehn schon in wuppertal wird der weg zur qual lass doch das lama und alabama und mach ne sause bei dir zu hause pommes pommes pommes gedicht sie saß in ihrem turmzimmer und ließ die letzte strophe von am aschermittwoch ist alles vorbei auf ihrer harfe erklingen eine goldene locke kräuselte sich in ihre stirn und gab ihr dieses unschuldig prinzessinnenhafte aussehen welches ihre untertanen so an ihr liebten da plötzlich genau zwischen dem a und dem d flog ein schwarzkehlchen an ihrem turmfenster vorbei mit seiner unverwechselbar kehligen für das schwarzkehlchen jedoch typischen und sehr kehligen fast schon krächzigen stimme krächzte es hühnersuppe und noch einmal hühnersuppe und noch einmal hühnersuppe danach verschwand es so schnell wie es gekommen war sie spielte tapfer die strophe zu ende dann stütze sie ihr zartgliedriges kinn auf die eigens dafür an die harfe gearbeitete kinnablage welche mit rotem samt ausgepolstert war und dachte lange über die ulkigen zusammenhänge des lebens nach gedicht während sie sich von ihrem äußerst muskulösen jungen und gutaussehenden masseur welcher sich heute mal als polizist verkleidet hatte die vom ewigen piroutten drehen schmerzenden beine durchwalken lies blätterte sie in diesem neuen hochglanzkatalog für emissionsrechtehandel sie überlegte ob sie sich evtl ein paar verschmutzungsrechte kaufen sollte ich liebe dich sagte er plötzlich und sezte den finger auf einen druckpunkt an ihrem fußballen ich liebe dich total sie zählte ihr kleingeld zusammen und rechnete das mit den verschmutzungsrechten durch du bist die schönste frau die ich je gesehen habe sagt er das geld reichte genau für dieses hübsche kleine verschmutzungsrecht auf seite so könnte sie sich wenigstens gelegentlich mal den einen oder anderen schmutzigen gedanken machen ich liebe dich total sagte er die existentialistin die nonne do simmer dobei dat is prihima gedicht ich traf ihn auf dem karneval er ging als schiff und ich als wal wir hatten eine kollision das wars auch schon ,34,3606,"['lama', 'hühnersuppe', 'und', 'pommes', 'ihrem', 'sie', 'die', 'strophe', 'schwarzkehlchen', 'kehligen']"
30,weisst du noch liebster der tag an dem ich alles vergaß wir hatten so viel spaß liebster an dem tag als ich alles vergaß liebster gedicht weisst du noch weisst du noch weiterlesen liebe teilnehmer innen tja was soll ich sagen das war ja schön das wird ja immer besser natürlich habe ich nichts notiert weil ich ja immer in die küche musste wegen der häppchen aber ich versuch mal auswendig caroline ich bin dann mal weg von hape kerkeling das hat sie so schön vorgestellt dass sie damit den sonderpreis des abends eine eintrittskarte für hape kerkeling auf der litcologne gewonnen hat günni schrieb uns eine wunderbare kurzgeschichte über seine zeit mit doro danke günni herr atom hatte ein kleines triptichon zum thema ei und geflügel vorbereitet http hansatom blogg de eintrag php id damit hat er den preis des abends ein schluck von meinem extra lange eingelagerten ich glaub der war von vor dem umzug eierlikör gewonnen kurt gruselte uns mit edgar alan poes das veräterische herz martin hatte sehr interessante statistiken zu frauen im untertagebau und ähnlichem verarbeitet sein kabultagebuch können wir leider erst beim nächsten mal hören da ich irgendwann die kontrolle über die moderation des abends verloren hatte und es dann zu spät dafür war sorry noch mal an dieser stelle marcus käsehäppchen tell erfreute uns wiederrum mit eigenen gedichten und einigen betrachtungen über seine erfindung die schicksalsmaschine http tell blogg de eintrag php id diese wird übrigens im sommer in original von uns allen in einem freiluft schicksalsmaschinenworkshop gebaut annette gedichte und service und häppchen dunkle tage von gunnar kunz krimi vor dem hintergrund der weimarer republik also wenn ich was vergessen habe seht es mir nach ich freu mich schon aufs nächste mal danke ich liebe euch alle und peace eure frau kalina weiterlesen weiterlesen weiterlesen ich frage mich gelegentlich wäre ich mal nicht ich wo wäre dann mein ich weiterlesen würste lagen am straßenrand sie waren in einer pfanne verbrannt ein pumps kam daher zack war der absatz quer ins würstchen gerammt weder pumps noch wurst wirkten sehr elegant weiterlesen so viele gestalten in zeit und raum dein schicksal verwalten man sieht sie kaum sind sie doch immer da so nah so nah so nah weiterlesen wo stürme brausen haare zausen manch gevatter lehnt am gatter schnappt dich im vorüber wehn hält dich kneift dich lässt dich gehn greift dich wieder lacht nicht schön sondern heulend und gemein hau schnell ab sonst bist du sein weiterlesen,35,3606,"['ich', 'weiterlesen', 'liebster', 'dich', 'abends', 'weisst', 'nah', 'mal', 'und', 'uns']"
31,liebe tapfere leser meiner worte ich danke euch für eure treue bald habt ihrs ja geschafft noch gedichte dann ist das werk vollbracht ich wünsche euch einen wunderbaren jahreswechsel und schenke euch dazu dieses kleine geradezu filigrane gedichtchen ein kleiner pups zum jahresende verstreicht sich still durch das gelände manch einer hätt ihn fast gerochen doch leise hat er sich verkrochen so ist nun wieder ein jahr um den pups scherts nicht auch ich bleib stumm weiterlesen ein mensch in einem andren leben auf dem balkon direkt hier gegen über ich schau den ganzen tag neugierig zu ihm rüber und frag mich immer wieder obs dem wohl besser geht dem gehts nur anders denke ich und entspanne mich in meinem eignen leben so ist das eben weiterlesen wie kies knirschten die stunden die letzten drehten noch ihre runden dann hielten sie an endlich eine stille erklang weiterlesen heut morgen bin ich aufgewacht und habe fröhlich aufgelacht ich dachte an jürgen klinsmann keine ahnung wie das kam er sprach zu mir am palmenstrand worte die ich nicht verstand das war für mich auch gar nicht wichtig nur dass er da war das war richtig nun wohlgemut mein tag beginnt und jürgens stimme sanft verrinnt weiterlesen sie hatte sich die hochhackigen haifischlederpumps welche sie sich im herbst selbst gebastelt hatte übergezogen nachlässig ein ponchoartiges cape über die frierenden elfenbeinfarbenen schultern gelegt und war ein letztes mal richtung weihnachtsmarkt geeilt ihr war während einer dieser schlaflosen nächte eingefallen dass sie die geschenke für die kegelgeschwister die alten klassenkameraden aus der grundschulzeit und die kleinen aufmerksamkeiten für die verkäuferinnen der antifaltencremeabteilung vergessen hatte kurz nach dem ersten stand rutschte sie in einer glühweinlache aus und konnte sich gerade noch an den flügeln eines glöckchenbehangenen weihnachtsengels wieder ins gleichgewicht ziehen leider waren die enden ihres reinseidenen weissen ponchos mit dezentem nerzbesatz dabei in die glühweinlache getunkt worden und gaben ihr nun den anschein als hätte sie ordentlich einen auf die fresse gekriegt vielleicht hatte sie aber bloß ihre tage der betrachter kann an dieser stelle seine eigene fantasie schweifen lassen oder aber auch seinen projektionen freien lauf lassen als man einen tag später den weihnachtsmarkt abbaute fiel diese blutig ponchohafte gestalt zwischen all den engeln und dingen die man auf dieselstinkende laster lud wirklich keinem besonders auf weiterlesen es weihnachtet nun schon seit stunden manch einer dreht noch seine runden um den glänzenden bazar ein andrer ist schon lange da sitzt in der stube heimelig und rezitiert gar peinelig ein marzipangedichtchen so lange bis er davon bricht weiterlesen ach sänge ich und sänge und wäre selber klang ach wenn mir das gelänge mir wäre nicht mehr bang weiterlesen ,36,3606,"['die', 'weiterlesen', 'und', 'ich', 'einer', 'sie', 'hatte', 'pups', 'weihnachtsmarkt', 'sänge']"
32,wo sanft der wind den baustaub kräuselt leise eine säge säuselt blätter sich im schlamm vereinen kleine tiere leise weinen lebensraum verzweifelt zuckt haut und auch gefieder juckt treibt es uns weit in die ferne mindestens bis herne weiterlesen nachdem sie sich von dem ersten schrecken erholt hatte humpelte sie auf einem absatz der andere war mitsamt dem stück haileder in der fußmatte des friseursalons zurückgeblieben in ihr schloß setzte sich an ihre harfe und komponierte geschwind ein weihnachtslied es hatte den vielsagenden titel wenn sacht volumenwellen rauschen mensch und tier geschenke tauschen weiterlesen nach dem herrengedeck wankte sie leichtfüssig aus der kneipe sie nahm die kurve in einem eleganten schwung und stand mitten im frisörsalon einmal waschen und legen und danach eine volumenwelle aber zack zack bellte sie durch den raum wo bis dato nur ein leises rhytmisches schnipseln zu hören gewesen war während sie noch erstaunt über diese plötzliche courage das kinn richtung sprinkleranlage reckte erhob sich aus einer der haarwaschanlagen eine rasant anschwellende volumenwelle und nahm kurs direkt auf sie zu vor schreck drehte sie sich auf dem absatz um und hastete richtung tür leider blieb sie mit ihrem pfennigabsatz an dem noch ein stückchen haileder klebte an der fußmatte hängen ehe sie sichs versah hatte ihr die volumenwelle sowas von den kopf gewaschen es dauerte lange zeit bis der herbstfön sie wieder einigermassen getrocknet hatte weiterlesen mit wehenden schnürsenkeln übers sonntägliche pflaster richtung kirche eilend stolperte sie abrupt über einen toten hai er war schon lange tot sein körper hatte sich gemäldegleich mit dem pflaster vereinigt sie verschob den kirchenbesuch und dachte an eine laterne gelehnt minuten oder vielleicht auch tage über ihr gottesverständnis nach dann spuckte sie herzhaft aus ging in die eckkneipe und bestellte sich ein herrengedeck weiterlesen ihr blick begegnete kurz dem von herrn hollunder während dieser sich selbstgefällig mit abgespreiztem kleinen finger eine gabel voll rochen in den mund schob während seine kiefer langsam sehr langsam zu mahlen begannen stand sie auf und ging um den in einer mischung aus österlichem und weihnachtlichen restedeko zurechtgemachten eßtisch und stellte sich neben seinen stuhl sie musste ganz nah ran gehen dann erkannte sie endlich was sie schon die ganze zeit geahnt ja befürchtet hatte stromschlaggeschwind zuckte sie zurück raste in windeseile in die gemeinschaftsteeküche und briet sich kühn regelrecht amazonenhaft ein spiegelei weiterlesen ,37,3606,"['sie', 'und', 'sich', 'hatte', 'volumenwelle', 'dem', 'weiterlesen', 'in', 'pflaster', 'richtung']"
33,archiv für den monat oktober gedicht wie ein fisch im wind hör gut zu mein liebes kind manchmal fühlt man sich wie ein fisch im wind das geht vorbei wie alles vorbei geht drum breite die flügel und sprich ein gebet fruchtlos gedicht siehst du den clown dort lacht er siehst du den clown späße macht er warum lachst du nicht warum ist dein gesicht aus stein warum fühl ich mich plötzlich so klein treibgut gedicht wir sammelten treibgut wir waren gut was wir alles fanden vergessene schuhe verlorene ruhe gesprochene worte erinnerungen an wundersame orte auch weiche gefühle und frische gedanken zarte hoffnungen zwischen modernden planken viele kleine steine gedicht einst war ich ein stein fiel ins meer tief hinein in einem fremden land spülte mich eine welle an land ganz weich und rund nun meine kanten waren nach den ganzen jahren gedicht einst sass ich unterm maulbeerstrauch flocht blumenkränze und sang dabei auch mau mau krieger die kamen vorbei sie fragten ob für sie hier ein plätzchen frei sei ich sprach setzt euch nur hin und mischt mal die karten dann spielen wir mau mau ich kanns gar nicht erwarten,38,3606,"['mau', 'warum', 'clown', 'treibgut', 'vorbei', 'wir', 'siehst', 'gedicht', 'land', 'fisch']"
34,gefangen in der abseitsfalle sitzen willi tim und kalle letzterer dort schmoren muss machte einen lattenschuss erster einen fallrückzieher publikum mit viel gewieher dankts ihm nicht doch war es pflicht wie eine schwalbe flog der zweite nun in der falle er bereut es weiterlesen liebe härnchen und hörnchen liebe nasenbären der kunst wieder einmal treibt es eure liebe und eifrige frau kalina in die welt hinaus und nein sie nimmt euch wieder nicht mit ich weiss das ist gemein aber auf den talkshowsesseln dieser welt ist nun mal nicht für alle platz ich weiss dass ihr mich versteht also harret der dinge und behaltet mich lieb eure frau kalina weiterlesen wieder und immer wieder schlug sie die eier ohne sich auch nur im entferntesten gedanken darüber zu machen ob ihr tun irgendwelche konsequenzen nach sich zog erstaunlicherweise verschwanden einige familienmitglieder nach dem frühstück mit kleinen kotztüten diskret in ihren zimmern bis zum abend hörte man laute fernsehgeräusche man nimmt an sie wollten damit die kotzgeräusche übertönen um die hausfrau nicht in verlegenheit zu bringen welche immer noch singend in der küche stand und lebensmittel aufs grausamste verstümmelte weiterlesen der wind wehte und nahm vom kopf ihm seine mütze sie war als spiegelung noch in der pfütze in wahrheit aber lange fort durch eifriges üben diverser religiöser praktiken hatte sie es geschafft sich vollends auf das amöbenhafte ihrer natur zu konzentrieren es gelang ihr zuweilen sich wie ein kapseltierchen zwischen dem geschirr auf dem eingedeckten kaffeetisch zu bewegen eventuell hatte sie aber doch etwas grundsätzlich falsch verstanden weiterlesen montagsgedanken sie zog die montagshose aus dem schrank und an die bügelfalten waren schon am freitag mit der antifaltencreme verschwunden sie fragte sich auf wen oder was überhaupt verlass war sie überlegte kurz ob es etwas bringen würde die montagsgedanken mit den freitagsgedanken zu vertauschen weiterlesen sie schlug die noch ungetuschten wimpern hoch und blickte hoffnungsvoll dem neuen tag ins gesicht dieser schaute aber nicht zurück weiterlesen ,39,3606,"['sie', 'weiterlesen', 'und', 'der', 'in', 'montagsgedanken', 'die', 'schlug', 'aber', 'es']"
35,archiv für den monat august gedicht es rieseln am morgen so manche gedanken sie sind noch von gestern da gabs keine schranken doch heute schon treten sie den rückzug an wer nicht will der auch nicht kann illustrierte gedicht in friedlichem geschwader zum angriff formatiert allüberall gelaber auf information frisiert engel gedicht ein jeder der den tag nicht kennt ziellos durch die zeiten rennt auf glatter fläche kleine risse kleine gruppen fahnen hissen einer der nach hinten schaut dort wurde ein palast gebaut in leeren gängen fern verhallen schritte rufe peitschenknallen am mauerwerk an kleinen steinen lehnen mädchen und sie weinen ein blütenblatt im wind sich dreht die welt bleibt immer der mensch geht gerüst gedicht sie feilte sich ihre nägel zu einer halbmondförmigen sichel um damit ihren türkischen bekannten zu beeindrucken dieser hatte allerdings nur augen für die abgenagten hähnchenknochen welche von den gerüstbauern mit schelmischer freude in die ritzen der vorgezogenen gardinen gehalten wurden so war auch das wieder vergebens rheinbrücke gedicht einst saßen wir unter rheinbrücken am lagerfeuer wir brieten uns rehrücken war gar nicht so teuer da selbst erlegt mit pfeil und bogen waren wir losgezogen wer hätte damals gedacht das so was geht,40,3606,"['gedicht', 'wir', 'so', 'am', 'sie', 'rheinbrücke', 'illustrierte', 'engel', 'der', 'nicht']"
36,archiv für den monat juli gedicht übersiehst du die notwendigkeit aus den gesammelten fernöstlichen weisheiten von lin ka himmel gedicht eines morgens im sommer heiko noch im bett herz ii gedicht wir leben in kleinen gehegen lassen uns füttern von künstlichen müttern sind zahm das hirn so lahm willenlos und eitel sohlen bis scheitel selbst offene türen vermögen uns nicht zum gehen zu verführen peter handke denkt im frankfurter palmengarten über goethe nach szene nachgestellt gedicht an sabine oh sabine du hübsche biene ein schönes leben soll gott dir geben gedanken wie diamanten tiefe gefühle viel licht keine schranken weite und stille das alles in fülle stop gedicht bei vierzig grad stille ein tropfen schweiss tropft ansonsten staubtrockene gedanken höchstens stündlich wenn überhaupt,41,3606,"['sabine', 'gedicht', 'stille', 'gedanken', 'palmengarten', 'nachgestellt', 'handke', 'goethe', 'frankfurter', 'uns']"
37,archiv für den monat juni gedicht an karl scharpf das wandern ist des karlchens lust im rucksack trägt er brot und frust das brot verspeist er unter tannen der rucksack zieht allein von dannen nun ist der rückweg nicht so schwer seht wie das karlchen hüpft umher speisenkarte gedicht der metzgermeister hackebeil verkauft mir ein kaninchenteil ich schieb es in den ofen rein und brate es dort knusprig fein dannn hol ichs wieder raus fertig ist der festtagsschmaus da klingelts an der tür wer meinst du steht davor ich staune große stücke ein kaninchen mit ner krücke ihm fehlt ein ganzes bein das muss unser braten sein die moral von dem gedicht iss es ganz oder nicht fußballfrei na ihr kleinen schrumpfmuffen jetzt wisst ihr nicht was ihr anfangen sollt was tage kein fußball ich sags euch meditiert lest in einem guten buch und denkt mal darüber nach ob täglicher bierkonsum der gesundheit zuträgllich ist wenn ihr die fanartikel heute in die maschine steckt sehen die am freitag auch wieder adrett aus ich werde die zeit nutzen um ein wenig über die relativitätstheorie nachzusinnen eure umtriebige frau kalina stühle gedicht allein angst angst allein habe angst allein ich habe angst allein allein habe ich angst habe ich angst angst habe ich angst ich allein beckham gedicht haben sie beckham kotzen gesehen auf großbildleinwand wie wunderschön der kellner der brachte die dritte runde da öffnet der kapitän seinen munde erbricht sich im großformat auf den fußballrasen die kamera immer drauf damit wir kein bröckchen verpassen ein highlight welches technik und übelkeit vereint wir schlucken alles wie es scheint,42,3606,"['angst', 'allein', 'habe', 'ich', 'der', 'rucksack', 'beckham', 'die', 'brot', 'gedicht']"
38,archiv für den monat mai gedicht der den den kräftigen ästen leben gibt indem er sie von morschen befreit aus den gesammelten fernöstlichen weisheiten von lin ka stiefel gedicht häkelte er ihr ein haiku an die wand kater gedicht katzen schmatzen katzen glotzen katzen kotzen kleine spatzen und dann kratzen ihre tatzen fiese fratzen auf matratzen ohne titel gedicht das einhorn sehr einsam ist das einhorn seit es sein horn verlorn beraubt dieser besonderheit verachten es die leut gesenkten hauptes geht es still obwohl es lieber bleiben will verlässt das märchenland für immer und sitzt nun hier in meinem zimmer ich tröste es so gut ich kann vergiss das blöde horn doch man es zählen auch noch andre werte die ich viel höher noch bewerte zum beispiel deine schönen nüstern meinst du wirklich hör ichs flüstern na klar sag ich und dieses fell ist wunderschön ich lächle schnell es schaut mich dankbar an und spricht dank dir dass nun mein herz nicht bricht ich geh nun wieder in die welt horn hin oder her auch andres zählt bauarbeiter gedicht männer der thomas war für mich sehr gut er gab mir wieder neuen mut nicht so gut war dann der thorben er machte mir nur sorgen der günther der war wirklich nett der simon war sehr gut im bett ein glücksfall war der jochen der konnte echt gut kochen sehr liebte ich den sören er schälte mir oft möhren mit peter ging ich durch die nacht wir haben zusammen sehr viel gelacht der knut war wirklich weltoffen nur hat er viel zu viel gesoffen den fritz den frank und auch den franz die vergess ich lieber ganz etwas dümmlich war der roland dafür meistens sehr galant nächtens denk ich gern an heiner der küsste so gut wie keiner jean paul hat mich nur angelogen ausserdem nahm er zu viele drogen so könnte die liste wohl weitergehn doch manchmal ist auch alleine sein schön ,43,3606,"['gut', 'katzen', 'ich', 'sehr', 'war', 'der', 'er', 'horn', 'den', 'es']"
39,archiv für den monat april gedicht einsam die ganze lange nacht morgendämmerung besen gedicht herzilein seelig rein besen schrein gänseklein totenschrein dein und mein alles schein glücklich sein im sonnenschein bücher gedicht hört auf zu lesen lauschet lieber diesem besen roter zug gedicht ich fuhr mal mit der bundesbahn zu hause los und kam nicht an ich wollte nach haminkeln da musste ich mal pinkeln als der bahnhof kam in sicht öffnete sich die klotür nicht drum sitze ich noch heute dort an diesem müffeligen ort teller gedicht eichhörnchenteile gestern kam ich von der arbeit heim da bemerkte ich nicht allein zu sein etwas war anders das merkte ich gleich drum schaute ich nach die knie wurden weich oh lieber frühling komm und verweile die wohnung war voller eichhörnchenteile mein kater ist endlich erwachsen geworden nun übt er mit seinen genossen das morden das ist ganz normal so ist die natur für mich eine qual ist dieser parcour oh lieber frühling komm und verweile die wohnung ist voller eichhörnchenteile schwänzchen köpfchen ein paar knochen die kinder wollten sie zu demozwecken kochen weil fleisch dran ja stinkt und sie wolltens so dringend zu studienzwecken in die schule mitbringen oh lieber frühling komm und verweile die wohnung ist voller eichhörnchenteile ich hab das verboten mir ist eh schon schlecht ich schlachte die katze und kauf mir nen specht ,44,3606,"['eichhörnchenteile', 'verweile', 'ich', 'wohnung', 'besen', 'voller', 'frühling', 'die', 'komm', 'lieber']"
40,primel es wuchs eine primel im beete sie strahlte gar bunt und schön kam ein gärtner mit machete da wars um sie geschehen sie verliebte sich in die machete sie trieben es gleich auf dem beete der gärtner war ziemlich pikiert und hat sich sehr geniert er wollte nicht mehr warten bis dieses schauspiel vorbei eilends verließ der den garten er ging schnell nach shanghai weiterlesen die schabe ich habe eine kleine schabe sie sitzt auf meiner hand kommt aus einem fremden land drum kann sie viel erzählen von liebe und vom quälen von menschen und von tieren sie nimmt dafür gebühren doch das ist ganz ok ich geb ihr was und sag nun geh erzähle auch den andern vom leben in der welt damit sie alle lernen was ihnen hier gefällt weiterlesen elche irgendwelche elche suhlten sich in fremden swimmingpoolen während kurzatmige damen von bridgekränzchen kamen in ihre poole guckten verächtlich auf elche spuckten die elche senkten die köpfe flochten still ihre zöpfe zogen nass von dannen peinlich glühten ihre wangen seemann ich liebte mal ein seemann weit draussen auf dem meer er roch nach schweiss und fischen doch das ist lange her die sehnsucht spür ich noch manches mal dann geh ich nach aldi zum kühlregal zwischen krabben forellen und hering in sahne gedenke ich der liebe auf dem ozeane weiterlesen zum papst ein suppenhuhn und eine meise die taten einmal eine reise sie fuhren auf der autobahn ihr ziel das war der vatikan dort gingen sie den papst besuchen sie hatten für ihn einen kuchen und eine leberwurst dabei zudem noch was kartoffelbrei der papst zeigte sich höchst entzückt nie hatte ihn jemand so beglückt aus huhn und meise kochte er suppe den brei fütterte er seiner barbiepuppe was aus der leberwurst wurde ist nicht überliefert weiterlesen ohren du hast so schöne ohren das sag ich dir ganz unverfroren sobald ich deine ohren sehe kann ich nicht mehr weitergehen wie ein stein muss ich verharren stund um stund nur auf sie starren ich hoffe das du mir vergibst und an mir auch etwas liebst weiterlesen hechte sommernächte viele hechte sind noch wach spielen schach manche poppen auch mit noppen andre singen von lieblichen dingen sternenbeglänzt seetang bekränzt die welt ist nicht schlecht ist man ein hecht weiterlesen der kolibri heut setzte sich du glaubst es nie auf meinen schoß ein kolibri erst kolibrierte er gar wunderschön dann kollabierte er und spie sein ganzes frühstück auf mein knie weiterlesen tagelang gesammelt die hoffnung in der tasche ein loch weiterlesen kokoskuss am strand der liebskuss schmeckt nach mehr und nach kokosnuss weiterlesen ,45,3606,"['weiterlesen', 'elche', 'sie', 'papst', 'und', 'ich', 'auf', 'der', 'er', 'ohren']"
