,text,dir,blog,keywords
10,lylo nov abgelegt in xm lyric kommentare kommentar verfassen lylo dez abgelegt in xm lyric kommentare kommentar verfassen lylo nov abgelegt in xm lyric kommentare kommentar verfassen lylo dez abgelegt in xm lyric kommentare kommentar verfassen lylo dez abgelegt in xm lyric kommentare kommentar verfassen lylo dez abgelegt in xm lyric kommentare kommentar verfassen lylo dez abgelegt in xm lyric kommentare kommentar verfassen,24,3218,"['xm', 'verfassen', 'kommentare', 'kommentar', 'dez', 'lyric', 'abgelegt', 'nov']"
11,für weihnachtsgeschenke sucher und jetzt luxus pur mein weihnachtsbuch gedruckt auf gramm papier im glänzenden hardcover was ist weihnachten für mich gedichte gedanken geschichten seiten format x cm hardcover alle seiten mit grau unterlegten illustrationen isbn erschienen im textproben und seitenansichten und auch mit video trailer ,26,3218,"['hardcover', 'seiten', 'weihnachtsgeschenke', 'weihnachtsbuch', 'unterlegten', 'textproben', 'sucher', 'seitenansichten', 'luxus', 'illustrationen']"
12,heute ist weltkindertag heute ist weltkindertag er steht unter dem motto gegen kinderarmut kindermisshandlung und missbrauch von kindern ich bedanke mich bei rainier cavalier der mir sein bild für ein kleines gemeinsames projekt zur verfügung gestellt hat er steht unter dem motto gegen kinderarmut kindermisshandlung und missbrauch von kindern ich bedanke mich bei rainier cavalier der mir sein bild für ein kleines gemeinsames projekt zur verfügung gestellt hat lylo sep abgelegt in bitter lyric abgelegt in bitter lyric,29,3218,"['weltkindertag', 'verfügung', 'rainier', 'missbrauch', 'kindermisshandlung', 'kinderarmut', 'gemeinsames', 'cavalier', 'motto', 'projekt']"
13,mein erstes video selbstgebastelt lylo jun abgelegt in lyric videos abgelegt in lyric videos neuere beiträge ältere beiträge,33,3218,"['videos', 'beiträge', 'selbstgebastelt', 'video', 'erstes', 'neuere', 'ältere', 'jun', 'lyric', 'abgelegt']"
14,mein erstes video selbstgebastelt lylo jun abgelegt in lyric videos abgelegt in lyric videos,34,3218,"['videos', 'selbstgebastelt', 'video', 'erstes', 'jun', 'lyric', 'abgelegt', 'mein']"
15,das neue jahr fing gut an nach monatelanger lyrikpause haben sich auf einmal wieder gedichte bei mir eingestellt ich freue mich natürlich sehr darüber da ich der launischen muse aber noch nicht so ganz traue veröffentliche ich sie derzeit auch aus zeitgründen mit bild und ton nur auf meinem pod ich würde mich sehr freuen wenn ihr mich da besuchen kommt ,37,3218,"['zeitgründen', 'traue', 'pod', 'monatelanger', 'lyrikpause', 'launischen', 'veröffentliche', 'eingestellt', 'fing', 'sehr']"
16,wie die wintersonne wie die wintersonne blass steigt die erinnerung an diesen sommer wo das herzblut kochte und sich die lust aus unserem schweiße wrang wo sich dein schoß in meinen bohrte ihm zu erkämpfen den freien fall in offene glut der herbst war lau und jetzt liegt bleiche kälte an deinem fernen horizont by lylo lylo mrz abgelegt in bitter lyric abgelegt in bitter lyric,40,3218,"['wintersonne', 'bitter', 'wrang', 'schweiße', 'lau', 'kochte', 'erkämpfen', 'bohrte', 'bleiche', 'blass']"
17,wie die wintersonne wie die wintersonne blass steigt die erinnerung an diesen sommer wo das herzblut kochte und sich die lust aus unserem schweiße wrang wo sich dein schoß in meinen bohrte ihm zu erkämpfen den freien fall in offene glut der herbst war lau und jetzt liegt bleiche kälte an deinem fernen horizont by lylo lylo mrz abgelegt in bitter lyric abgelegt in bitter lyric elsa gast mrz endlich wieder ein neuer text hier zu lesen lylo wehmütig und wunderschön elsa elsa petros gast mrz wehmütig und ich harre des frühlingserwachens warte auf morgenfeuchte stunden auf mittagsschwüle warte auf die ekstasen sternenklarer nächte gruß petros des frühlingserwachens warte auf morgenfeuchte stunden auf mittagsschwüle warte auf die ekstasen sternenklarer nächte gruß petros fata morgana mrz liebe lylo ich hoffe sehr es geht dir gut diese zeilen klingen düster doch manchmal muss das wohl so sein ganz herzliche grüße von antje ich hoffe sehr es geht dir gut diese zeilen klingen düster doch manchmal muss das wohl so sein ganz herzliche grüße von antje es geht mir wieder ausgezeichnet danke nur die prioritäten haben sich etwas verschoben hab im augenblick andere projekte ich werd wohl auch dieses blog jetzt mal schließen denn gedichte schreibe ich derzeit wieder mal keine mehr das passierte mir schon einmal da war dann jahre pause aber die ausbeute der letzten jahre besonders allein war eh enorm aber es gibt auch noch anderes alles liebe für dich deine lylo nur die prioritäten haben sich etwas verschoben hab im augenblick andere projekte ich werd wohl auch dieses blog jetzt mal schließen denn gedichte schreibe ich derzeit wieder mal keine mehr das passierte mir schon einmal da war dann jahre pause aber die ausbeute der letzten jahre besonders allein war eh enorm aber es gibt auch noch anderes alles liebe für dich deine lylo,41,3218,"['jahre', 'warte', 'war', 'elsa', 'wohl', 'wehmütig', 'sternenklarer', 'morgenfeuchte', 'mittagsschwüle', 'frühlingserwachens']"
18,auf dem scheitel meiner liebe ein neuer tag legt sich zu meinen füßen die nacht schien ohne gnade die dunkelheit wog schwer der morgen lang und bleiern und doch sah ich im nebel dich du gott der meine seele wärmt mich trägt durch noch so schwarze finsternis und mich am ende jeden tunnels von den knien erhebt und meine krücken werfe ich zurück in diesen bilderlosen traum in den nur licht aus deinem atem fiel und mir verhieß den sonnenaufgang der auch den blick mir wieder küsst in den ich aufrecht gehen kann weil deine hand ich immer spüre die auf dem scheitel meiner liebe ruht by lylo leider hat das neue jahr nicht ganz so gut für mich begonnen ich habe anfang januar eine verletzung im inneren des auges erlitten mein sehvermögen war stark eingeschränkt ich musste dreimal operiert werden und durfte nicht lesen und nur spurenweise an den computer jetzt ist wohl alles wieder intakt ich sehe allerdings noch immer schlechter aber auch das wird sich in den nächsten wochen legen glück gehabt wie sich jeder hier denken kann hatte sich mein leben von einem auf den anderen tag total verändert ich konnte die meiste zeit eigentlich nur im dunkeln sitzen und hören ich habe die zeit wohl mental für mich genutzt und will euch deshalb keine mitleidigen kommentare entlocken ich will euch nur ein wenig über die hintergründe meiner abwesenheit auf euren blogs informieren und auch warum hier so wenig los ist und woher dieses gedicht nun kommt alles liebe für euch eure lylo lylo feb abgelegt in letter lyric abgelegt in letter lyric,43,3218,"['ich', 'und', 'den', 'euch', 'scheitel', 'nur', 'wenig', 'sich', 'zeit', 'letter']"
19,auf dem scheitel meiner liebe ein neuer tag legt sich zu meinen füßen die nacht schien ohne gnade die dunkelheit wog schwer der morgen lang und bleiern und doch sah ich im nebel dich du gott der meine seele wärmt mich trägt durch noch so schwarze finsternis und mich am ende jeden tunnels von den knien erhebt und meine krücken werfe ich zurück in diesen bilderlosen traum in den nur licht aus deinem atem fiel und mir verhieß den sonnenaufgang der auch den blick mir wieder küsst in den ich aufrecht gehen kann weil deine hand ich immer spüre die auf dem scheitel meiner liebe ruht by lylo leider hat das neue jahr nicht ganz so gut für mich begonnen ich habe anfang januar eine verletzung im inneren des auges erlitten mein sehvermögen war stark eingeschränkt ich musste dreimal operiert werden und durfte nicht lesen und nur spurenweise an den computer jetzt ist wohl alles wieder intakt ich sehe allerdings noch immer schlechter aber auch das wird sich in den nächsten wochen legen glück gehabt wie sich jeder hier denken kann hatte sich mein leben von einem auf den anderen tag total verändert ich konnte die meiste zeit eigentlich nur im dunkeln sitzen und hören ich habe die zeit wohl mental für mich genutzt und will euch deshalb keine mitleidigen kommentare entlocken ich will euch nur ein wenig über die hintergründe meiner abwesenheit auf euren blogs informieren und auch warum hier so wenig los ist und woher dieses gedicht nun kommt alles liebe für euch eure lylo lylo feb abgelegt in letter lyric abgelegt in letter lyric liebste lylo ich sende dir ganz liebe herzliche kraftvolle grüße die dunkelheit begleitet uns macht uns das licht erst sichtbar wortmeer ich sende dir ganz liebe herzliche kraftvolle grüße die dunkelheit begleitet uns macht uns das licht erst sichtbar wortmeer stille besucherin gast feb liebe lylo auch ich habe dich vemisst du wirst sicher bald wieder mit strahlenden augen sehen und uns mit bunten worten beglücken alles liebe für dich auch ich habe dich vemisst du wirst sicher bald wieder mit strahlenden augen sehen und uns mit bunten worten beglücken alles liebe für dich uta traveller feb man weiß nie was das leben bringt und ich sehe dass du auch diese zeit für dich nutzen konntest deine zeilen sind aber nicht nur vor dem persönlichen hintergrund verständlich denn viele menschen sehen sich in einem tunnel wenn sie leiden und dann ist es gut wenn man eine führung hat eine unterstützung um wieder zum licht zu finden und es ist gut wenn man das neue licht dann auch genießen kann schön dass du wieder hier sein kannst liebe grüße und eine umarmung uta und ich sehe dass du auch diese zeit für dich nutzen konntest deine zeilen sind aber nicht nur vor dem persönlichen hintergrund verständlich denn viele menschen sehen sich in einem tunnel wenn sie leiden und dann ist es gut wenn man eine führung hat eine unterstützung um wieder zum licht zu finden und es ist gut wenn man das neue licht dann auch genießen kann schön dass du wieder hier sein kannst liebe grüße und eine umarmung uta das freut mich sehr wenn dieses gedicht auch ohne hintergrund stehen kann auch wenn es natürlich aus meiner situation geboren wurde aber wie du schreibst aus leidensvollen situationen heraustreten zu wollen und auch den ausgang zu suchen das ist wohl für alle leidenden ein weg eigentlich der einzige weg danke auch für dein liebe begrüßung und lieben gruß lylo auch wenn es natürlich aus meiner situation geboren wurde aber wie du schreibst aus leidensvollen situationen heraustreten zu wollen und auch den ausgang zu suchen das ist wohl für alle leidenden ein weg eigentlich der einzige weg danke auch für dein liebe begrüßung und lieben gruß lylo petros gast feb die allerbesten genesungswünsche begleiten dich und wie ich lese kennst du eine ganz besondere kraftquelle ich wünsche dir diese immerwährende wärme gruß petros ich wünsche dir diese immerwährende wärme gruß petros danke petros ja in solchen situationen kann man viel erkennen und vor allem ob diese kraftquellen eben tatsächlich in dunklen stunden trost und halt geben und nicht nur in alltäglichen stunden lyrische worte gebären lieben gruß lylo und nicht nur in alltäglichen stunden lyrische worte gebären lieben gruß lylo liebe lylo auch von mir liebe wünsche zur weiteren besserung des sehvermögens im dunkeln noch licht sehen das ist auf mehreren ebenen ein thema wenn es gelingt haben wir die lektion gelernt denke ich schön dass du wieder hier bist alles liebe wünscht dir monika im dunkeln noch licht sehen das ist auf mehreren ebenen ein thema wenn es gelingt haben wir die lektion gelernt denke ich schön dass du wieder hier bist alles liebe wünscht dir monika ich suche in allem lektionen und diese war sehr wichtig ich konnte letztendlich dann sinn in dem ganzen finden auch wenn man besonders vorher natürlich meint man könne auf solche erfahrungen verzichten ich möchte diese eigentlich jetzt nicht mehr missen aber das geht natürlich relativ gut wenn man wieder mit voller hose stinken kann aber genau das war auch mein antrieb man hatte mir zumindest mit ziemlicher sicherheit in aussicht gestellt dass nicht wirklich was bleiben würde eventuell eine ganz leichte beeinträchtigung des blickfelds und da sollte ich hadern ich konnte es als gnade sehen obwohl ich weiß dass hier einige mit meiner gnade und demut ein bisschen probleme haben aber genau da traten sie auf und den blick nach innen zu richten ist zu jeder zeit etwas das große qualität bringen kann ich danke dir für die liebe begrüßung und wünsche auch dir alles liebe lylo und diese war sehr wichtig ich konnte letztendlich dann sinn in dem ganzen finden auch wenn man besonders vorher natürlich meint man könne auf solche erfahrungen verzichten ich möchte diese eigentlich jetzt nicht mehr missen aber das geht natürlich relativ gut wenn man wieder mit voller hose stinken kann aber genau das war auch mein antrieb man hatte mir zumindest mit ziemlicher sicherheit in aussicht gestellt dass nicht wirklich was bleiben würde eventuell eine ganz leichte beeinträchtigung des blickfelds und da sollte ich hadern ich konnte es als gnade sehen obwohl ich weiß dass hier einige mit meiner gnade und demut ein bisschen probleme haben aber genau da traten sie auf und den blick nach innen zu richten ist zu jeder zeit etwas das große qualität bringen kann ich danke dir für die liebe begrüßung und wünsche auch dir alles liebe lylo helmut maier mrz dass dir das alles die gnade im mittelhochdeutschen sinn von rast ruhe behagen freude gebracht haben möge wünsche ich dir sehr die demut die dir anscheinend geholfen hat ist sicher nicht das was ich darunter verstehe nämlich duldsames ertragen ohne hoffendürfen auf gute aussichten außer durch eine von übermächtigen m gewährte huld die man nicht verdient hat ich bin da für ein gesundes aufbegehren liebe grüße helmut ich bin da für ein gesundes aufbegehren liebe grüße helmut vielleicht besetze ich begriffe nicht ganz so mittelhochdeutsch aber gnade ist für mich möglichkeiten zu finden positives zu erfahren in allem auch im leid gnade ist für mich innere freiheit zu finden bei allem was ich tu gnade ist für mich die gnade meiner geburt nicht in einem kriegsgebiet oder in irgendwelchen slums auf die welt gekommen zu sein sondern mich mit diesen problemen nur in bezug auf andere auseinandersetzen zu müssen also nicht meinen geist auf ledigliches körperliches überleben konzentrieren zu müssen gnade war in diesem zusammenhang für mich dass ich keine bleibende krankheit entwickelt habe nur beschwerden auf zeit wer da keine gnade empfinden kann und keine demut denn demut ist für mich in diesem zusammenhang zu sehen allerdings für mich die ich ein sehr spiritueller mensch bin passen deine grundlagen natürlich auch sehr gut doch ich kann sie auf meinen gott der kein amtskirchengott ist anwenden dem kann ich danken für diese vorangeführten gnaden und es gab auch in dieser zeit einiges an freudiger erfahrung und rast und ruhe ergaben sich ja selbstverständlich und mich ihm in demut zuwenden nicht duldsam sondern dankbar es war auch gnade für mich durch diese situation die möglichkeit gefunden zu haben erfahrungen zu machen die ich sonst nicht machen hätte können wenn sich das leben von einem auf den anderen tag komplett verändert man nichts mehr von dem machen kann was sonst das leben bestimmt und freude und kreativität bringt darüber denkt man sonst eher in angst nach weiß aber nicht ob man in krisensituationen dann auch so reagieren wird wie man es gerne tun würde ich weiß nun zumindest dass ich in solchen situationen noch immer licht suche und meine energie nicht auf hadern mit der situation vergeude und es auch dann qualität gibt vornehmlich emotionale das wort ist nicht alles nicht einmal für eine schreiberline wie mich eine wichtige erfahrung aber so wie es jetzt wieder ist ist es mir natürlich auch um klassen lieber ich habe noch einen termin beim arzt aber ich glaube es ist ausgestanden ganz lieben gruß an dich helmut aber gnade ist für mich möglichkeiten zu finden positives zu erfahren in allem auch im leid gnade ist für mich innere freiheit zu finden bei allem was ich tu gnade ist für mich die gnade meiner geburt nicht in einem kriegsgebiet oder in irgendwelchen slums auf die welt gekommen zu sein sondern mich mit diesen problemen nur in bezug auf andere auseinandersetzen zu müssen also nicht meinen geist auf ledigliches körperliches überleben konzentrieren zu müssen gnade war in diesem zusammenhang für mich dass ich keine bleibende krankheit entwickelt habe nur beschwerden auf zeit wer da keine gnade empfinden kann und keine demut denn demut ist für mich in diesem zusammenhang zu sehen allerdings für mich die ich ein sehr spiritueller mensch bin passen deine grundlagen natürlich auch sehr gut doch ich kann sie auf meinen gott der kein amtskirchengott ist anwenden dem kann ich danken für diese vorangeführten gnaden und es gab auch in dieser zeit einiges an freudiger erfahrung und rast und ruhe ergaben sich ja selbstverständlich und mich ihm in demut zuwenden nicht duldsam sondern dankbar es war auch gnade für mich durch diese situation die möglichkeit gefunden zu haben erfahrungen zu machen die ich sonst nicht machen hätte können wenn sich das leben von einem auf den anderen tag komplett verändert man nichts mehr von dem machen kann was sonst das leben bestimmt und freude und kreativität bringt darüber denkt man sonst eher in angst nach weiß aber nicht ob man in krisensituationen dann auch so reagieren wird wie man es gerne tun würde ich weiß nun zumindest dass ich in solchen situationen noch immer licht suche und meine energie nicht auf hadern mit der situation vergeude und es auch dann qualität gibt vornehmlich emotionale das wort ist nicht alles nicht einmal für eine schreiberline wie mich eine wichtige erfahrung aber so wie es jetzt wieder ist ist es mir natürlich auch um klassen lieber ich habe noch einen termin beim arzt aber ich glaube es ist ausgestanden ganz lieben gruß an dich helmut helmut maier mrz ganz lieben dank für deine ausführliche erwiderung erklärung die hat viel zu einer verständigung beigetragen auf jeden fall ist es schön dass es dir anscheinend wieder so gut geht darüber freue ich mich sogar noch mehr liebe grüße helmut p s die süddeutschen und österreichischen mundarten sind ja übrigens viel näher am mittelhochdeutschen als die neuhochdeutsche hochsprache liebe grüße helmut p s die süddeutschen und österreichischen mundarten sind ja übrigens viel näher am mittelhochdeutschen als die neuhochdeutsche hochsprache es ist mir wichtig missverständnissen die so oft aus der sprache entstehen so gut wie möglich aus dem wege zu gehen deshalb erkläre ich dann auch gern mal meine ganz persönlichen wortbesetzungen und ja danke es geht mir wieder gut natürlich hab ich jetzt aber einiges aufzuholen ist doch viel liegen geblieben in dieser zeit wenn man so gut wie gar nichts machen kann lieben gruß zu dir von deiner lylo und ja danke es geht mir wieder gut natürlich hab ich jetzt aber einiges aufzuholen ist doch viel liegen geblieben in dieser zeit wenn man so gut wie gar nichts machen kann lieben gruß zu dir von deiner lylo,44,3218,"['gnade', 'auch', 'ich', 'man', 'für', 'und', 'ist', 'nicht', 'zu', 'aber']"
20,ich liebe dich ich liebe dieses sanfte glück das aus dem äther mich umschwingt und mir gedanken webt aus gnade und aus demut ich liebe dieses wilde glück das aus den nächten mich umschlingt und mir gefühle flutet aus nähe und aus mut ich liebe dich by lylo lylo jan abgelegt in love lyric abgelegt in love lyric,47,3218,"['aus', 'dieses', 'glück', 'liebe', 'webt', 'umschwingt', 'umschlingt', 'äther', 'demut', 'wilde']"
21,ich liebe dich ich liebe dieses sanfte glück das aus dem äther mich umschwingt und mir gedanken webt aus gnade und aus demut ich liebe dieses wilde glück das aus den nächten mich umschlingt und mir gefühle flutet aus nähe und aus mut ich liebe dich by lylo lylo jan abgelegt in love lyric abgelegt in love lyric paul spinger gast jan wildes glück aus dem äther ein wunderbares bild bonanzamargot jan hallo liebesverrückte bei so viel liebesumflutetheit könnte man neidisch werden kann dir das schreiben über liebe denn nie auf den geist gehen mir schon auch wenn ich es ständig lese aber nichts für ungut ich weiß ja dass du es lebst bon kann dir das schreiben über liebe denn nie auf den geist gehen mir schon auch wenn ich es ständig lese aber nichts für ungut ich weiß ja dass du es lebst bon lieber bon nun es ist einfach so dass dieser blog lyriclove heißt und ich ihn mir speziell für diese art der lyrik eingerichtet habe ich wollte einen platz haben wo ich poetisch schwelgen könnte jenseits all meines anderen geschreibsels und gefasels deshalb lese und schreibe ich es nicht ständig und es geht mir deshalb auch nicht auf die nerven eigentlich ist es spaziergangslyrik die ich meistens beim spaziergang durch die weinberge auf diktaphon spreche da lasse ich mich einfach treiben und los und so fühle ich mich da dabei es ist unglaublich wie der eros aus den weinbergen aufsteigen kann nicht nur aus den weingläsern aber ich lebe meine liebe auch ernster nicht nur schnulzpoetisch da hast du recht viel liebes für dich lylo deshalb lese und schreibe ich es nicht ständig und es geht mir deshalb auch nicht auf die nerven eigentlich ist es spaziergangslyrik die ich meistens beim spaziergang durch die weinberge auf diktaphon spreche da lasse ich mich einfach treiben und los und so fühle ich mich da dabei es ist unglaublich wie der eros aus den weinbergen aufsteigen kann nicht nur aus den weingläsern aber ich lebe meine liebe auch ernster nicht nur schnulzpoetisch da hast du recht viel liebes für dich lylo chris gast feb wenn der amor zwischen den weinberger aufsteigt finde das einfach herrlich die liebe ist halt das lyloschlüsselthema lylo ist die liebe u lylo schreibt nur die liebe die autorenmenschin ist vielseitiger aber in liebe ich drück die lylo u wünsche besseres wetter für die weinberge bonanzamargot feb in weinbergen alleine spazieren gehen mit einem diktaphone okay ich gebe zu das machte ich noch nicht spazieren gehen in den weinbergen schon aber lieber mit einer frau und nicht mit einem diktaphone in welches ich liebesgedichte spreche das würde mich total aus der stimmung bringen es bringt mich schon aus der stimmung wenn ich eine schöne landschaft fotografiere ich empfinde das irgendwie wie eine verletzung an der einmaligen schönen empfindung lylo ich mag einige deiner liebesgedichte denn sie sind dichterisch einfach gelungen aber mitunter geht mir das liebesgesülze entschuldige auf den wecker das schmeckt dann wie limonade oder eis das zu süß oder zu viel ist es ist vielleicht genau die gratwanderung die wir dichter und poeten ständig machen müssen ein maß an poesie und moralischer botschaft zu erreichen ohne schmalzig oder aufdringlich zu wirken vor ein paar tagen ging ich in den kinofilm der seltsame fall des benjamin button ein wunderbares filmisches epos welches genau diese gratwanderung meiner meinung nach schafft du bist hoffentlich nicht sauer ich vermisse den internetten austausch mit dir gruß bon lylo ich mag einige deiner liebesgedichte denn sie sind dichterisch einfach gelungen aber mitunter geht mir das liebesgesülze entschuldige auf den wecker das schmeckt dann wie limonade oder eis das zu süß oder zu viel ist es ist vielleicht genau die gratwanderung die wir dichter und poeten ständig machen müssen ein maß an poesie und moralischer botschaft zu erreichen ohne schmalzig oder aufdringlich zu wirken vor ein paar tagen ging ich in den kinofilm der seltsame fall des benjamin button ein wunderbares filmisches epos welches genau diese gratwanderung meiner meinung nach schafft du bist hoffentlich nicht sauer ich vermisse den internetten austausch mit dir gruß bon ach bon ich bin doch nicht sauer aber wie ich schon vorher schrieb das liegt in der natur dieses blogs dass diese texte hier geballt auftreten zu meiner methode ich kann ja nichtliebesgedichte schreiben wenn ich in liebevolle handlungen verstrickt bin also muss ich sie nachher oder vorher schreiben und ich gehe ja jeden tag durch die weinberge und meistens durch die gleichen also ich kann schon die stimmung allein auch genießen aber gerne verwende ich spaziergänge zum schreiben für gedichte meine romane muss ich eh direkt durchsitzen und weißt du auch mir geht ja das viele dunkelgraue auf deinem blog öfter mal auf den keks und lese trotzdem immer wieder und vor allem gern bei dir also da sind wir einfach quitt ggg dass ich derzeit so wenig präsent bin hat leider einen gesundheitlichen grund und keinen persönlichen ich habe ein verletzes auge und darf nur minimal lesen und an den computer da mache ich halt nur hin und wieder was notwendiges und fremdlesen ist halt derzeit nicht aber dann ists schon wieder mehr als genug es wird auch noch ein wenig dauern auch jetzt mach ich deshalb einen raschen abgang lieben gruß aber wie ich schon vorher schrieb das liegt in der natur dieses blogs dass diese texte hier geballt auftreten zu meiner methode ich kann ja nichtliebesgedichte schreiben wenn ich in liebevolle handlungen verstrickt bin also muss ich sie nachher oder vorher schreiben und ich gehe ja jeden tag durch die weinberge und meistens durch die gleichen also ich kann schon die stimmung allein auch genießen aber gerne verwende ich spaziergänge zum schreiben für gedichte meine romane muss ich eh direkt durchsitzen und weißt du auch mir geht ja das viele dunkelgraue auf deinem blog öfter mal auf den keks und lese trotzdem immer wieder und vor allem gern bei dir also da sind wir einfach quitt ggg dass ich derzeit so wenig präsent bin hat leider einen gesundheitlichen grund und keinen persönlichen ich habe ein verletzes auge und darf nur minimal lesen und an den computer da mache ich halt nur hin und wieder was notwendiges und fremdlesen ist halt derzeit nicht aber dann ists schon wieder mehr als genug es wird auch noch ein wenig dauern auch jetzt mach ich deshalb einen raschen abgang lieben gruß und danke chrissie im augenblick gibts hier schneeregen also bitte deine wetterwünsche genauer definieren gggg alles liebe für dich alles liebe für dich bonanzamargot feb na dann gute und zügige besserung wünscht dir der dunkelgraue bon bon joshuatree gast feb mut danke für die motivation menschen wie dich in zukunft bald wieder verlinken zu dürfen ich arbeite dran stefanie gast feb das gedicht ist wirklich schön geworden die bilder sind klar gezeichnet die aussage gut zu verstehen ich bin einfach begeistert es regt auch zum nachdenken an macht mut vor allem das bild sanfte glück das aus dem äther mich umschwingt finde ich sehr treffend formuliert ,48,3218,"['ich', 'und', 'ständig', 'aber', 'bon', 'es', 'das', 'auch', 'schreiben', 'weinberge']"
